sefer_id,tren_id,hat_id,planlanan_kalkis,yolcu_sayisi,bilet_kontrol_cihaz_versiyonu,makinist_sicil_no,yemek_servisi_var_mi,hava_durumu,gecikme_suresi_dk
SEFER-01505,TREN-102,HAT-04,29.04.2026 00:00,66,v2.4.1,M-2055,0,Yagmurlu,13.6
SEFER-01506,TREN-170,HAT-05,2026-04-18 05:00:00,222,v2.4.1,M-6670,0,yagmurlu,17.6
SEFER-01507,TREN-148,HAT-11,2026-04-08 00:30:00,86,v1.0.4,M-1314,1,Acik,0.6
SEFER-01508,TREN-174,HAT-07,11.06.2026 04:00,274,v2.1.0,M-8847,1,Sisli,18.0
SEFER-01509,TREN-117,HAT-12,2026-06-02 02:15:00,197,v2.4.1,M-4686,0,Karli,23.7
SEFER-01510,TREN-101,HAT-07,2026-03-26 00:45:00,130,v2.4.1,M-1181,0,Karli,19.0
SEFER-01511,TREN-164,HAT-04,2026-03-07 00:30:00,144,v2.1.0,M-2001,0,Karli,16.1
SEFER-01512,TREN-174,HAT-12,2026-05-14 05:15:00,219,v1.0.4,M-1652,1,Acik,0.7
SEFER-01513,TREN-106,HAT-06,2026-02-11 22:00:00,334,v2.1.0,M-2911,0,Sisli,22.1
SEFER-01514,TREN-150,HAT-07,2026-03-18 00:15:00,53,v3.0.0,M-6473,1,Karli,37.7
SEFER-01515,TREN-142,HAT-14,07.04.2026 18:15,353,v2.1.0,M-4936,1,Sisli,28.7
SEFER-01516,TREN-123,HAT-13,2026-01-02 16:15:00,145,v1.0.4,M-3065,0,Acik,3.0
SEFER-01517,TREN-157,HAT-02,2026-01-16 18:30:00,434,v2.1.0,M-2621,0,yagmurlu,18.1
SEFER-01518,TREN-109,HAT-06,2026-06-05 00:00:00,420,v3.0.0,M-2743,0,Acik,11.6
SEFER-01519,TREN-165,HAT-07,2026-02-06 08:30:00,423,v3.0.0,M-8707,0,yagmurlu,39.3
SEFER-01520,TREN-113,HAT-07,2026-04-06 03:00:00,445,v2.1.0,M-2100,1,Karli,39.9
SEFER-01521,TREN-178,HAT-03,2026-03-29 00:45:00,191,v1.0.4,M-2572,0,Karli,47.6
SEFER-01522,TREN-122,HAT-12,2026-05-09 22:45:00,,v2.1.0,M-4746,0,yagmurlu,10.4
SEFER-01523,TREN-120,HAT-01,2026-02-13 06:00:00,192,v1.0.4,M-2081,1,,2.4
SEFER-01524,TREN-147,HAT-10,2026-04-14 01:15:00,426,v2.1.0,M-1830,1,,13.3
SEFER-01525,TREN-120,HAT-04,2026-05-26 17:15:00,233,v2.4.1,M-4177,0,Yagmurlu,29.9
SEFER-01526,TREN-117,HAT-09,2026-01-17 05:45:00,,v1.0.4,M-6643,0,Karli,-999.0
SEFER-01527,TREN-157,HAT-08,2026-03-20 16:30:00,362,v1.0.4,M-3652,0,yagmurlu,10.5
SEFER-01528,TREN-154,HAT-11,2026-06-01 00:00:00,361,v2.1.0,M-2955,0,Acik,19.7
SEFER-01529,TREN-134,HAT-04,24.05.2026 23:30,133,v2.1.0,M-2941,1,Yagmurlu,16.4
SEFER-01530,TREN-163,HAT-01,2026-03-27 18:00:00,238,v3.0.0,M-1664,1,Sisli,43.4
SEFER-01531,TREN-130,HAT-12,09.03.2026 11:15,251,v2.4.1,M-5173,1,Karli,19.5
SEFER-01532,TREN-105,HAT-08,2026-06-14 23:45:00,206,v3.0.0,M-6632,0,yagmurlu,22.7
SEFER-01533,TREN-139,HAT-11,2026-04-14 10:45:00,483,v1.0.4,M-2449,1,Yagmurlu,12.9
SEFER-01534,TREN-119,HAT-05,2026-02-07 04:45:00,428,v2.4.1,M-5367,0,Karli,43.3
SEFER-01535,TREN-113,HAT-11,2026-03-30 02:00:00,354,v3.0.0,M-3416,0,,9.6
SEFER-01536,TREN-140,HAT-15,2026-05-21 07:00:00,244,v2.1.0,M-3195,1,Karli,27.5
SEFER-01537,TREN-159,HAT-03,2026-06-01 23:30:00,170,v1.0.4,M-4946,0,Yagmurlu,10.8
SEFER-01538,TREN-111,HAT-12,2026-05-23 15:30:00,257,v2.4.1,M-8649,1,Acik,4.7
SEFER-01539,TREN-173,HAT-11,2026-02-16 02:45:00,350,v2.4.1,M-6496,0,,22.5
SEFER-01540,TREN-147,HAT-04,2026-03-16 18:30:00,188,v3.0.0,M-2041,1,Sisli,29.9
SEFER-01541,TREN-127,HAT-15,18.02.2026 02:15,239,v2.4.1,M-6019,0,Acik,7.7
SEFER-01542,TREN-144,HAT-03,2026-05-11 00:45:00,240,v3.0.0,M-3977,0,yagmurlu,12.8
SEFER-01543,TREN-131,HAT-01,2026-03-19 14:30:00,417,v3.0.0,M-3007,1,yagmurlu,51.7
SEFER-01544,TREN-107,HAT-11,2026-06-13 00:30:00,176,v2.4.1,M-6189,1,Yagmurlu,36.3
SEFER-01545,TREN-128,HAT-12,2026-05-19 10:00:00,386,v1.0.4,M-1491,0,Sisli,17.6
SEFER-01546,TREN-164,HAT-09,2026-05-21 12:30:00,111,v1.0.4,M-5601,1,Acik,4.6
SEFER-01547,TREN-121,HAT-04,2026-03-04 03:30:00,308,v3.0.0,M-1796,0,Sisli,18.0
SEFER-01548,TREN-164,HAT-04,2026-04-20 22:15:00,396,v2.4.1,M-3418,0,Acik,11.8
SEFER-01549,TREN-157,HAT-08,2026-03-19 13:15:00,215,v1.0.4,M-5565,0,Sisli,17.1
SEFER-01550,TREN-106,HAT-15,2026-05-11 12:30:00,324,v2.4.1,M-9505,0,Acik,0.2
SEFER-01551,TREN-105,HAT-01,2026-06-07 09:15:00,423,v3.0.0,M-4192,0,Yagmurlu,18.7
SEFER-01552,TREN-155,HAT-01,2026-04-14 08:30:00,455,v3.0.0,M-9668,0,Acik,24.7
SEFER-01553,TREN-164,HAT-03,2026-06-05 06:00:00,368,v3.0.0,M-3883,0,Karli,19.3
SEFER-01554,TREN-177,HAT-11,2026-02-02 01:45:00,418,v2.1.0,M-4844,0,Karli,48.9
SEFER-01555,TREN-122,HAT-03,2026-04-20 11:45:00,317,v2.4.1,M-8760,0,yagmurlu,-999.0
SEFER-01556,TREN-146,HAT-04,2026-01-23 07:15:00,229,v1.0.4,M-8522,0,Acik,16.3
SEFER-01557,TREN-166,HAT-03,2026-03-08 15:45:00,308,v1.0.4,M-2616,0,Yagmurlu,25.7
SEFER-01558,TREN-163,HAT-02,27.01.2026 20:45,471,v2.1.0,M-2468,1,yagmurlu,10.5
SEFER-01559,TREN-156,HAT-15,2026-05-01 23:30:00,256,v2.4.1,M-3146,0,Sisli,17.2
SEFER-01560,TREN-127,HAT-04,2026-04-29 03:15:00,414,v2.4.1,M-5157,0,yagmurlu,8.2
SEFER-01561,TREN-145,HAT-09,2026-04-25 15:15:00,400,v2.4.1,M-7635,0,,19.7
SEFER-01562,TREN-149,HAT-03,2026-05-21 09:30:00,249,v3.0.0,M-5008,0,Yagmurlu,35.9
SEFER-01563,TREN-115,HAT-09,2026-01-10 17:30:00,191,v2.4.1,M-4753,1,Acik,-999.0
SEFER-01564,TREN-116,HAT-11,2026-04-07 02:30:00,86,v1.0.4,M-9334,1,Yagmurlu,22.9
SEFER-01565,TREN-152,HAT-04,2026-04-08 16:45:00,210,v2.4.1,M-6217,1,,3.2
SEFER-01566,TREN-173,HAT-02,2026-05-17 15:15:00,238,v1.0.4,M-2269,1,Acik,5.6
SEFER-01567,TREN-143,HAT-07,2026-02-16 14:00:00,345,v2.4.1,M-8386,1,,4.7
SEFER-01568,TREN-146,HAT-13,2026-02-01 19:00:00,-9,v2.1.0,M-1244,0,Acik,12.9
SEFER-01569,TREN-180,HAT-14,22.04.2026 12:45,95,v2.1.0,M-8045,1,Yagmurlu,11.7
SEFER-01570,TREN-160,HAT-09,2026-04-07 22:45:00,317,v3.0.0,M-8927,0,Sisli,17.4
SEFER-01571,TREN-111,HAT-13,2026-04-13 23:15:00,395,v3.0.0,M-9924,1,Acik,6.2
SEFER-01572,TREN-146,HAT-04,2026-05-24 17:15:00,407,v1.0.4,M-7262,1,,13.7
SEFER-01573,TREN-140,HAT-04,2026-01-06 12:30:00,73,v1.0.4,M-6719,1,Yagmurlu,9.3
SEFER-01574,TREN-149,HAT-05,2026-02-18 12:45:00,53,v3.0.0,M-7482,1,,0.5
SEFER-01575,TREN-140,HAT-09,2026-04-24 19:45:00,279,v1.0.4,M-7877,0,yagmurlu,24.0
SEFER-01576,TREN-150,HAT-15,2026-03-01 13:45:00,,v2.4.1,M-6156,0,Karli,15.3
SEFER-01577,TREN-161,HAT-04,2026-01-07 16:45:00,365,v1.0.4,M-6867,0,Yagmurlu,40.9
SEFER-01578,TREN-173,HAT-12,2026-03-07 03:15:00,,v2.1.0,M-7029,1,Karli,24.0
SEFER-01579,TREN-115,HAT-03,2026-04-01 12:15:00,268,v2.4.1,M-5751,1,Karli,17.7
SEFER-01580,TREN-179,HAT-07,2026-03-01 18:30:00,202,v2.4.1,M-4627,1,Karli,39.0
SEFER-01581,TREN-133,HAT-13,2026-01-13 16:30:00,358,v2.4.1,M-5518,1,yagmurlu,10.8
SEFER-01582,TREN-137,HAT-04,2026-04-09 08:30:00,319,v2.1.0,M-3393,0,,28.1
SEFER-01583,TREN-107,HAT-10,2026-02-26 06:45:00,420,v2.4.1,M-2634,0,Yagmurlu,52.5
SEFER-01584,TREN-121,HAT-02,2026-06-15 08:00:00,278,v3.0.0,M-1710,1,Yagmurlu,18.6
SEFER-01585,TREN-142,HAT-05,2026-06-03 17:30:00,451,v2.1.0,M-3058,0,Sisli,29.6
SEFER-01586,TREN-132,HAT-01,2026-01-08 13:30:00,205,v2.1.0,M-1894,0,Sisli,41.4
SEFER-01587,TREN-119,HAT-15,2026-05-07 01:30:00,154,v3.0.0,M-6836,1,,19.9
SEFER-01588,TREN-125,HAT-06,2026-04-10 15:30:00,51,v1.0.4,M-4578,0,yagmurlu,36.1
SEFER-01589,TREN-134,HAT-12,2026-03-03 18:30:00,253,v2.4.1,M-1787,0,Sisli,27.5
SEFER-01590,TREN-138,HAT-15,2026-02-01 13:15:00,393,v2.1.0,M-6079,1,,1.5
SEFER-01591,TREN-138,HAT-03,2026-02-15 11:45:00,204,v3.0.0,M-9264,1,Yagmurlu,18.9
SEFER-01592,TREN-170,HAT-14,2026-01-06 00:00:00,383,v2.4.1,M-7249,0,Karli,27.4
SEFER-01593,TREN-120,HAT-15,2026-05-18 14:00:00,274,v1.0.4,M-5949,0,Karli,15.7
SEFER-01594,TREN-141,HAT-01,2026-01-27 17:15:00,237,v2.4.1,M-7916,1,Acik,11.8
SEFER-01595,TREN-144,HAT-03,2026-03-18 18:30:00,438,v2.1.0,M-4830,0,Yagmurlu,20.2
SEFER-01596,TREN-118,HAT-01,2026-01-24 04:30:00,160,v2.1.0,M-4232,1,Yagmurlu,29.0
SEFER-01597,TREN-153,HAT-08,2026-03-17 12:00:00,269,v3.0.0,M-7993,0,Sisli,19.5
SEFER-01598,TREN-162,HAT-10,2026-04-15 08:30:00,433,v2.1.0,M-1918,0,Acik,11.9
SEFER-01599,TREN-123,HAT-15,2026-02-09 15:30:00,64,v2.1.0,M-1764,0,Yagmurlu,11.2
SEFER-01600,TREN-170,HAT-05,2026-03-20 11:00:00,464,v1.0.4,M-2488,1,,16.0
SEFER-01601,TREN-121,HAT-03,2026-04-24 05:15:00,79,v2.4.1,M-9953,1,Sisli,31.8
SEFER-01602,TREN-114,HAT-14,2026-06-06 19:45:00,214,v2.1.0,M-5320,0,Karli,30.3
SEFER-01603,TREN-150,HAT-06,2026-04-20 10:15:00,128,v1.0.4,M-3947,0,,6.3
SEFER-01604,TREN-141,HAT-10,2026-01-08 02:30:00,194,v2.1.0,M-5053,1,,2.9
SEFER-01605,TREN-132,HAT-11,2026-02-02 06:45:00,456,v1.0.4,M-2953,1,Yagmurlu,9.1
SEFER-01606,TREN-166,HAT-01,2026-02-10 11:30:00,463,v1.0.4,M-8445,0,,9.5
SEFER-01607,TREN-163,HAT-05,2026-04-29 14:00:00,356,v2.4.1,M-6815,0,Yagmurlu,12.3
SEFER-01608,TREN-177,HAT-06,2026-05-06 17:00:00,122,v2.1.0,M-4609,1,Sisli,54.1
SEFER-01609,TREN-124,HAT-03,2026-01-04 21:30:00,107,v2.4.1,M-7266,0,Sisli,16.9
SEFER-01610,TREN-125,HAT-12,2026-05-06 20:00:00,153,v1.0.4,M-5992,1,Karli,18.5
SEFER-01611,TREN-166,HAT-10,10.04.2026 06:30,461,v3.0.0,M-9314,1,Yagmurlu,8.1
SEFER-01612,TREN-110,HAT-10,2026-05-11 23:30:00,304,v3.0.0,M-7998,0,Karli,24.8
SEFER-01613,TREN-121,HAT-15,2026-04-13 06:30:00,281,v2.1.0,M-6876,0,Sisli,21.4
SEFER-01614,TREN-103,HAT-07,2026-01-14 23:45:00,464,v2.1.0,M-3472,1,yagmurlu,9.4
SEFER-01615,TREN-115,HAT-02,2026-02-25 07:45:00,212,v3.0.0,M-4810,1,Karli,39.2
SEFER-01616,TREN-132,HAT-08,2026-04-25 07:15:00,368,v2.1.0,M-1700,1,,13.5
SEFER-01617,TREN-149,HAT-02,2026-02-27 11:30:00,,v2.1.0,M-2752,0,,8.0
SEFER-01618,TREN-169,HAT-13,26.05.2026 13:00,486,v1.0.4,M-3896,0,Yagmurlu,20.2
SEFER-01619,TREN-113,HAT-14,2026-01-30 18:00:00,389,v3.0.0,M-9903,1,Acik,22.4
SEFER-01620,TREN-169,HAT-08,2026-03-10 18:30:00,348,v1.0.4,M-7380,1,Acik,17.6
SEFER-01621,TREN-140,HAT-13,24.01.2026 01:00,341,v3.0.0,M-5006,1,yagmurlu,32.7
SEFER-01622,TREN-167,HAT-06,2026-05-13 16:45:00,495,v1.0.4,M-8132,0,Sisli,28.8
SEFER-01623,TREN-128,HAT-05,2026-04-23 15:15:00,273,v1.0.4,M-6007,0,Yagmurlu,10.0
SEFER-01624,TREN-106,HAT-05,2026-01-29 02:30:00,107,v1.0.4,M-2475,1,Karli,28.2
SEFER-01625,TREN-179,HAT-08,2026-01-27 10:45:00,363,v2.1.0,M-9416,0,Karli,23.6
SEFER-01626,TREN-115,HAT-12,05.04.2026 00:00,266,v2.1.0,M-1034,0,Sisli,15.2
SEFER-01627,TREN-101,HAT-06,2026-06-10 00:15:00,149,v1.0.4,M-6271,0,yagmurlu,13.0
SEFER-01628,TREN-142,HAT-13,2026-01-31 21:30:00,170,v2.1.0,M-7847,0,yagmurlu,20.4
SEFER-01629,TREN-173,HAT-13,15.04.2026 14:00,407,v3.0.0,M-4998,0,Sisli,16.8
SEFER-01630,TREN-123,HAT-14,2026-04-06 02:15:00,247,v2.1.0,M-8924,1,,15.6
SEFER-01631,TREN-111,HAT-09,2026-02-27 15:00:00,465,v2.1.0,M-8111,1,Sisli,16.9
SEFER-01632,TREN-114,HAT-01,2026-06-16 08:00:00,455,v2.1.0,M-2624,0,Yagmurlu,20.2
SEFER-01633,TREN-145,HAT-15,2026-02-02 03:45:00,82,v1.0.4,M-7652,1,yagmurlu,14.5
SEFER-01634,TREN-164,HAT-07,2026-01-17 11:00:00,239,v1.0.4,M-5364,0,yagmurlu,9.8
SEFER-01635,TREN-110,HAT-10,2026-01-22 23:45:00,109,v2.4.1,M-7864,0,Sisli,40.0
SEFER-01636,TREN-170,HAT-12,2026-02-21 06:30:00,395,v2.1.0,M-7402,1,Acik,46.8
SEFER-01637,TREN-148,HAT-12,2026-06-12 22:45:00,363,v2.4.1,M-8343,0,Karli,23.6
SEFER-01638,TREN-140,HAT-10,2026-03-28 19:15:00,189,v3.0.0,M-5880,0,,15.7
SEFER-01639,TREN-175,HAT-14,2026-04-14 23:00:00,123,v2.4.1,M-2031,1,yagmurlu,13.3
SEFER-01640,TREN-174,HAT-10,09.03.2026 21:45,-39,v2.4.1,M-6766,1,Sisli,18.7
SEFER-01641,TREN-152,HAT-05,2026-01-14 02:15:00,483,v2.4.1,M-8509,1,Karli,16.2
SEFER-01642,TREN-127,HAT-07,2026-05-06 08:00:00,349,v1.0.4,M-3730,1,yagmurlu,18.3
SEFER-01643,TREN-102,HAT-06,2026-06-14 22:15:00,66,v1.0.4,M-7499,1,Yagmurlu,13.1
SEFER-01644,TREN-138,HAT-09,13.04.2026 23:00,188,v1.0.4,M-4628,0,yagmurlu,25.9
SEFER-01645,TREN-172,HAT-15,2026-04-03 08:15:00,218,v2.1.0,M-8761,1,Sisli,28.6
SEFER-01646,TREN-114,HAT-09,2026-03-01 13:45:00,126,v1.0.4,M-1010,0,Sisli,30.5
SEFER-01647,TREN-106,HAT-11,2026-03-01 02:45:00,353,v2.4.1,M-7347,1,yagmurlu,12.4
SEFER-01648,TREN-113,HAT-09,2026-02-14 19:15:00,390,v3.0.0,M-1319,0,Karli,30.7
SEFER-01649,TREN-168,HAT-08,2026-01-28 21:45:00,65,v2.4.1,M-3013,0,Acik,10.0
SEFER-01650,TREN-130,HAT-05,2026-06-07 01:30:00,117,v3.0.0,M-5493,1,yagmurlu,17.0
SEFER-01651,TREN-155,HAT-09,2026-06-04 06:45:00,204,v2.1.0,M-2914,1,Acik,4.7
SEFER-01652,TREN-145,HAT-10,2026-04-13 04:45:00,267,v1.0.4,M-1129,1,Yagmurlu,10.0
SEFER-01653,TREN-131,HAT-04,2026-06-09 06:30:00,,v2.4.1,M-9866,1,Sisli,18.7
SEFER-01654,TREN-142,HAT-06,2026-04-13 04:15:00,99,v3.0.0,M-2340,0,Yagmurlu,15.6
SEFER-01655,TREN-137,HAT-06,2026-05-05 14:30:00,474,v3.0.0,M-3092,0,yagmurlu,8.6
SEFER-01656,TREN-112,HAT-15,2026-05-29 13:00:00,171,v3.0.0,M-3573,1,,1.5
SEFER-01657,TREN-135,HAT-09,2026-04-20 21:15:00,414,v2.1.0,M-6001,0,,3.9
SEFER-01658,TREN-145,HAT-03,2026-05-02 21:30:00,307,v3.0.0,M-2090,0,Karli,21.7
SEFER-01659,TREN-144,HAT-15,2026-01-10 03:00:00,182,v2.1.0,M-6998,0,Sisli,21.1
SEFER-01660,TREN-146,HAT-13,2026-01-25 08:30:00,430,v3.0.0,M-2951,1,,13.5
SEFER-01661,TREN-175,HAT-05,2026-05-01 02:45:00,358,v1.0.4,M-4641,0,Yagmurlu,8.4
SEFER-01662,TREN-116,HAT-09,07.02.2026 09:45,402,v2.1.0,M-7997,0,Yagmurlu,20.7
SEFER-01663,TREN-166,HAT-08,2026-03-28 14:15:00,230,v1.0.4,M-5673,1,Yagmurlu,14.5
SEFER-01664,TREN-124,HAT-06,2026-04-28 00:00:00,404,v2.1.0,M-6364,0,Karli,20.3
SEFER-01665,TREN-162,HAT-13,2026-05-18 18:00:00,104,v2.4.1,M-5574,1,Karli,30.5
SEFER-01666,TREN-164,HAT-02,2026-05-06 17:45:00,133,v1.0.4,M-6085,0,yagmurlu,34.6
SEFER-01667,TREN-127,HAT-14,2026-03-09 20:15:00,242,v2.4.1,M-1862,0,,15.8
SEFER-01668,TREN-105,HAT-02,2026-01-09 11:30:00,322,v2.4.1,M-3682,0,Yagmurlu,25.9
SEFER-01669,TREN-111,HAT-09,2026-04-12 16:45:00,197,v2.4.1,M-8500,1,Yagmurlu,18.5
SEFER-01670,TREN-157,HAT-03,2026-04-07 00:30:00,218,v2.1.0,M-9492,0,,12.4
SEFER-01671,TREN-176,HAT-01,31.01.2026 19:15,286,v1.0.4,M-3255,1,,17.7
SEFER-01672,TREN-168,HAT-09,2026-02-02 06:45:00,218,v2.4.1,M-6385,0,yagmurlu,15.5
SEFER-01673,TREN-135,HAT-13,2026-06-08 06:15:00,131,v1.0.4,M-2359,0,yagmurlu,60.8
SEFER-01674,TREN-128,HAT-11,2026-01-06 07:15:00,272,v2.1.0,M-9055,0,yagmurlu,19.2
SEFER-01675,TREN-136,HAT-15,2026-02-27 16:00:00,,v2.1.0,M-2726,1,yagmurlu,18.7
SEFER-01676,TREN-160,HAT-10,2026-01-09 06:30:00,267,v2.4.1,M-2465,1,Sisli,23.8
SEFER-01677,TREN-165,HAT-09,2026-05-09 09:00:00,433,v2.1.0,M-3073,1,Acik,24.6
SEFER-01678,TREN-103,HAT-12,2026-05-08 07:00:00,349,v2.1.0,M-8771,1,Acik,10.1
SEFER-01679,TREN-118,HAT-11,2026-05-29 01:30:00,268,v2.4.1,M-9765,0,Acik,8.5
SEFER-01680,TREN-165,HAT-12,2026-01-22 05:00:00,,v2.1.0,M-7561,0,Yagmurlu,11.6
SEFER-01681,TREN-144,HAT-15,2026-04-30 05:45:00,121,v3.0.0,M-5019,0,Sisli,15.8
SEFER-01682,TREN-146,HAT-04,2026-05-17 12:00:00,328,v3.0.0,M-2480,1,Karli,52.1
SEFER-01683,TREN-138,HAT-08,24.04.2026 20:15,247,v2.1.0,M-6850,1,Sisli,17.7
SEFER-01684,TREN-115,HAT-02,2026-03-07 01:30:00,364,v2.1.0,M-8725,1,Acik,10.8
SEFER-01685,TREN-124,HAT-08,2026-01-06 01:15:00,442,v2.1.0,M-5833,0,,-999.0
SEFER-01686,TREN-167,HAT-02,2026-03-06 17:30:00,399,v3.0.0,M-6297,0,Sisli,25.8
SEFER-01687,TREN-143,HAT-09,2026-05-30 02:30:00,241,v1.0.4,M-3217,1,Acik,0.4
SEFER-01688,TREN-128,HAT-01,2026-02-15 07:15:00,118,v2.4.1,M-5433,1,yagmurlu,38.6
SEFER-01689,TREN-115,HAT-09,2026-05-10 02:15:00,61,v3.0.0,M-9114,1,yagmurlu,13.3
SEFER-01690,TREN-134,HAT-12,2026-05-10 07:00:00,324,v2.4.1,M-6241,1,Karli,52.9
SEFER-01691,TREN-115,HAT-14,2026-05-01 21:15:00,325,v3.0.0,M-3019,1,,22.3
SEFER-01692,TREN-135,HAT-15,2026-02-03 19:00:00,333,v3.0.0,M-5439,0,yagmurlu,60.1
SEFER-01693,TREN-126,HAT-05,2026-06-11 21:15:00,83,v3.0.0,M-6884,0,yagmurlu,14.8
SEFER-01694,TREN-130,HAT-04,2026-03-11 07:30:00,474,v1.0.4,M-2846,1,Karli,26.0
SEFER-01695,TREN-125,HAT-09,2026-05-22 04:45:00,115,v2.1.0,M-1647,1,Sisli,16.4
SEFER-01696,TREN-109,HAT-11,2026-05-25 20:15:00,93,v3.0.0,M-8566,0,yagmurlu,8.4
SEFER-01697,TREN-101,HAT-05,10.05.2026 14:30,,v2.4.1,M-2633,0,,6.8
SEFER-01698,TREN-121,HAT-05,2026-03-05 14:15:00,80,v1.0.4,M-3366,0,yagmurlu,14.6
SEFER-01699,TREN-136,HAT-09,12.06.2026 17:45,335,v2.4.1,M-7666,0,Sisli,26.6
SEFER-01700,TREN-124,HAT-03,2026-03-05 22:00:00,456,v2.1.0,M-3824,1,Yagmurlu,-999.0
SEFER-01701,TREN-113,HAT-02,02.04.2026 07:00,319,v1.0.4,M-8780,0,Sisli,26.0
SEFER-01702,TREN-120,HAT-09,2026-03-10 09:45:00,127,v2.1.0,M-7404,1,Acik,10.3
SEFER-01703,TREN-118,HAT-02,2026-04-08 17:30:00,348,v2.4.1,M-1491,0,Acik,10.1
SEFER-01704,TREN-113,HAT-08,2026-02-11 18:15:00,56,v3.0.0,M-2465,0,Acik,26.0
SEFER-01705,TREN-105,HAT-11,2026-03-19 07:15:00,326,v3.0.0,M-2238,1,Sisli,33.4
SEFER-01706,TREN-164,HAT-03,01.02.2026 22:00,211,v1.0.4,M-9126,0,,14.8
SEFER-01707,TREN-173,HAT-03,2026-04-04 15:00:00,-17,v2.1.0,M-4695,1,Karli,17.8
SEFER-01708,TREN-138,HAT-14,2026-05-15 11:15:00,381,v2.1.0,M-5421,0,Sisli,15.2
SEFER-01709,TREN-119,HAT-12,2026-06-06 05:00:00,471,v2.1.0,M-7157,0,Sisli,31.0
SEFER-01710,TREN-127,HAT-11,2026-02-01 10:45:00,98,v1.0.4,M-8628,1,Yagmurlu,33.6
SEFER-01711,TREN-172,HAT-01,2026-06-15 21:15:00,404,v3.0.0,M-1607,0,Karli,23.8
SEFER-01712,TREN-114,HAT-02,2026-04-09 09:00:00,347,v3.0.0,M-5678,1,Acik,11.9
SEFER-01713,TREN-133,HAT-08,2026-04-06 03:45:00,313,v3.0.0,M-1963,0,,5.5
SEFER-01714,TREN-165,HAT-09,2026-02-16 04:30:00,,v1.0.4,M-2794,0,,2.6
SEFER-01715,TREN-163,HAT-05,17.04.2026 00:15,75,v2.1.0,M-7439,0,Sisli,23.5
SEFER-01716,TREN-126,HAT-13,2026-02-25 21:15:00,273,v2.1.0,M-2921,0,Karli,21.0
SEFER-01717,TREN-174,HAT-09,2026-03-12 06:30:00,415,v2.1.0,M-9055,0,Acik,1.8
SEFER-01718,TREN-102,HAT-06,04.06.2026 07:30,161,v3.0.0,M-5074,1,Acik,10.6
SEFER-01719,TREN-152,HAT-08,2026-02-11 02:00:00,-34,v1.0.4,M-2987,1,yagmurlu,22.6
SEFER-01720,TREN-116,HAT-07,17.05.2026 11:00,485,v2.1.0,M-4851,0,Acik,4.9
SEFER-01721,TREN-164,HAT-04,2026-06-09 14:45:00,322,v1.0.4,M-7360,0,yagmurlu,21.0
SEFER-01722,TREN-170,HAT-13,2026-05-06 08:30:00,92,v3.0.0,M-5013,0,yagmurlu,23.5
SEFER-01723,TREN-107,HAT-01,2026-06-07 11:30:00,110,v3.0.0,M-2351,0,Acik,12.8
SEFER-01724,TREN-167,HAT-15,15.01.2026 18:30,380,v2.1.0,M-6063,0,Karli,36.9
SEFER-01725,TREN-103,HAT-04,2026-04-19 18:30:00,85,v2.4.1,M-7764,1,Karli,27.3
SEFER-01726,TREN-104,HAT-08,2026-02-25 03:45:00,178,v3.0.0,M-8076,1,Karli,23.7
SEFER-01727,TREN-119,HAT-12,10.01.2026 09:00,379,v1.0.4,M-9306,0,,10.2
SEFER-01728,TREN-118,HAT-11,2026-02-08 05:45:00,50,v1.0.4,M-9697,1,Yagmurlu,40.4
SEFER-01729,TREN-165,HAT-15,2026-01-13 04:45:00,119,v2.1.0,M-7743,1,Sisli,17.6
SEFER-01730,TREN-121,HAT-15,2026-02-08 04:30:00,-19,v2.1.0,M-6439,0,Acik,1.7
SEFER-01731,TREN-171,HAT-02,2026-04-28 10:45:00,452,v1.0.4,M-5699,1,,36.7
SEFER-01732,TREN-115,HAT-15,2026-01-06 15:00:00,78,v1.0.4,M-3093,0,Karli,20.6
SEFER-01733,TREN-167,HAT-03,20.03.2026 11:00,431,v3.0.0,M-2124,1,Yagmurlu,10.2
SEFER-01734,TREN-112,HAT-03,2026-01-06 06:30:00,55,v2.4.1,M-4676,1,Sisli,28.3
SEFER-01735,TREN-140,HAT-07,2026-05-05 01:00:00,140,v2.1.0,M-5912,1,Yagmurlu,46.4
SEFER-01736,TREN-104,HAT-02,2026-04-17 09:00:00,-32,v2.1.0,M-6064,1,,23.6
SEFER-01737,TREN-120,HAT-05,2026-02-10 08:30:00,301,v2.4.1,M-2663,0,Sisli,32.7
SEFER-01738,TREN-159,HAT-11,2026-06-12 20:15:00,310,v3.0.0,M-6752,1,Sisli,33.8
SEFER-01739,TREN-120,HAT-14,2026-01-23 10:30:00,368,v3.0.0,M-9366,1,Sisli,36.5
SEFER-01740,TREN-180,HAT-05,2026-03-23 00:45:00,346,v1.0.4,M-7763,0,Acik,10.2
SEFER-01741,TREN-166,HAT-05,2026-03-27 16:45:00,114,v2.1.0,M-6039,0,Yagmurlu,11.8
SEFER-01742,TREN-140,HAT-12,2026-03-13 19:45:00,127,v2.4.1,M-6837,0,Acik,14.1
SEFER-01743,TREN-146,HAT-05,09.04.2026 08:15,403,v1.0.4,M-3027,0,Karli,41.1
SEFER-01744,TREN-179,HAT-08,2026-05-13 08:15:00,125,v3.0.0,M-4825,1,Sisli,27.9
